date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil,endpoint,source_endpoint,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,accountsReceivables,otherReceivables,inventory,prepaids,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,totalPayables,accountPayables,otherPayables,accruedExpenses,shortTermDebt,capitalLeaseObligationsCurrent,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,capitalLeaseObligationsNonCurrent,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,treasuryStock,preferredStock,commonStock,retainedEarnings,additionalPaidInCapital,accumulatedOtherComprehensiveIncomeLoss,otherTotalStockholdersEquity,totalStockholdersEquity,totalEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivities,netCashProvidedByInvestingActivities,netDebtIssuance,longTermNetDebtIssuance,shortTermNetDebtIssuance,netStockIssuance,netCommonStockIssuance,commonStockIssuance,commonStockRepurchased,netPreferredStockIssuance,netDividendsPaid,commonDividendsPaid,preferredDividendsPaid,otherFinancingActivities,netCashProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,incomeTaxesPaid,interestPaid,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare,grossProfitMarginTTM,ebitMarginTTM,ebitdaMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,continuousOperationsProfitMarginTTM,netProfitMarginTTM,bottomLineProfitMarginTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,currentRatioTTM,quickRatioTTM,solvencyRatioTTM,cashRatioTTM,priceToEarningsRatioTTM,priceToEarningsGrowthRatioTTM,forwardPriceToEarningsGrowthRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceToFreeCashFlowRatioTTM,priceToOperatingCashFlowRatioTTM,debtToAssetsRatioTTM,debtToEquityRatioTTM,debtToCapitalRatioTTM,longTermDebtToCapitalRatioTTM,financialLeverageRatioTTM,workingCapitalTurnoverRatioTTM,operatingCashFlowRatioTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,debtServiceCoverageRatioTTM,interestCoverageRatioTTM,shortTermOperatingCashFlowCoverageRatioTTM,operatingCashFlowCoverageRatioTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,dividendPayoutRatioTTM,dividendYieldTTM,enterpriseValueTTM,revenuePerShareTTM,netIncomePerShareTTM,interestDebtPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,operatingCashFlowPerShareTTM,capexPerShareTTM,freeCashFlowPerShareTTM,netIncomePerEBTTTM,ebtPerEbitTTM,priceToFairValueTTM,debtToMarketCapTTM,effectiveTaxRateTTM,enterpriseValueMultipleTTM,dividendPerShareTTM,marketCap,enterpriseValue,evToSales,evToOperatingCashFlow,evToFreeCashFlow,evToEBITDA,netDebtToEBITDA,incomeQuality,grahamNumber,grahamNetNet,taxBurden,interestBurden,workingCapital,investedCapital,returnOnAssets,operatingReturnOnAssets,returnOnTangibleAssets,returnOnEquity,returnOnInvestedCapital,returnOnCapitalEmployed,earningsYield,freeCashFlowYield,capexToOperatingCashFlow,capexToDepreciation,capexToRevenue,salesGeneralAndAdministrativeToRevenue,researchAndDevelopementToRevenue,stockBasedCompensationToRevenue,intangiblesToTotalAssets,averageReceivables,averagePayables,averageInventory,daysOfSalesOutstanding,daysOfPayablesOutstanding,daysOfInventoryOutstanding,operatingCycle,cashConversionCycle,freeCashFlowToEquity,freeCashFlowToFirm,tangibleAssetValue,netCurrentAssetValue,evToSalesTTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,evToEBITDATTM,netDebtToEBITDATTM,incomeQualityTTM,grahamNumberTTM,grahamNetNetTTM,taxBurdenTTM,interestBurdenTTM,workingCapitalTTM,investedCapitalTTM,returnOnAssetsTTM,operatingReturnOnAssetsTTM,returnOnTangibleAssetsTTM,returnOnEquityTTM,returnOnInvestedCapitalTTM,returnOnCapitalEmployedTTM,earningsYieldTTM,freeCashFlowYieldTTM,capexToOperatingCashFlowTTM,capexToDepreciationTTM,capexToRevenueTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,stockBasedCompensationToRevenueTTM,intangiblesToTotalAssetsTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysOfSalesOutstandingTTM,daysOfPayablesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,cashConversionCycleTTM,freeCashFlowToEquityTTM,freeCashFlowToFirmTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,name,price,changePercentage,change,volume,dayLow,dayHigh,yearHigh,yearLow,priceAvg50,priceAvg200,exchange,open,previousClose,timestamp,dcf,Stock Price
2025-12-31,AMZN,USD,0001018724,2026-02-06,2026-02-05 18:44:31,2025,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,86810000000.0,36219000000.0,123029000000.0,67729000000.0,67729000000.0,0.0,38325000000.0,0.0,0.0,229083000000.0,443079000000.0,23273000000.0,9197000000.0,32470000000.0,0.0,0.0,113410000000.0,588959000000.0,0.0,818042000000.0,121909000000.0,121909000000.0,0.0,75520000000.0,0.0,0.0,0.0,20576000000.0,0.0,218005000000.0,65648000000.0,87339000000.0,0.0,0.0,35985000000.0,188972000000.0,0.0,87339000000.0,406977000000.0,-7837000000.0,0.0,112000000.0,250536000000.0,140024000000.0,28230000000.0,0.0,411065000000.0,411065000000.0,0.0,818042000000.0,36219000000.0,152987000000.0,66177000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,AMZN,USD,0001018724,2025-02-07,2025-02-06 18:40:29,2024,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,78779000000.0,22423000000.0,101202000000.0,55451000000.0,55451000000.0,0.0,34214000000.0,0.0,0.0,190867000000.0,328806000000.0,23074000000.0,8602000000.0,31676000000.0,0.0,0.0,73545000000.0,434027000000.0,0.0,624894000000.0,94363000000.0,94363000000.0,0.0,66965000000.0,0.0,0.0,0.0,18103000000.0,0.0,179431000000.0,52623000000.0,78277000000.0,0.0,0.0,28593000000.0,159493000000.0,0.0,78277000000.0,338924000000.0,-7837000000.0,0.0,111000000.0,172866000000.0,120864000000.0,-34000000.0,0.0,285970000000.0,285970000000.0,0.0,624894000000.0,22423000000.0,130900000000.0,52121000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,AMZN,USD,0001018724,2024-02-02,2024-02-01 18:48:30,2023,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,73387000000.0,13393000000.0,86780000000.0,52253000000.0,52253000000.0,0.0,33318000000.0,0.0,0.0,172351000000.0,276690000000.0,22789000000.0,7687000000.0,30476000000.0,0.0,0.0,48337000000.0,355503000000.0,0.0,527854000000.0,84981000000.0,84981000000.0,0.0,64709000000.0,0.0,0.0,0.0,15227000000.0,0.0,164917000000.0,58314000000.0,77297000000.0,0.0,0.0,25451000000.0,161062000000.0,0.0,77297000000.0,325979000000.0,-7837000000.0,0.0,109000000.0,113618000000.0,99025000000.0,-3040000000.0,0.0,201875000000.0,201875000000.0,0.0,527854000000.0,13393000000.0,135611000000.0,62224000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,AMZN,USD,0001018724,2023-02-03,2023-02-02 18:27:34,2022,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,53888000000.0,16138000000.0,70026000000.0,42360000000.0,42360000000.0,0.0,34405000000.0,0.0,0.0,146791000000.0,252838000000.0,20288000000.0,6097000000.0,26385000000.0,0.0,0.0,36661000000.0,315884000000.0,0.0,462675000000.0,79600000000.0,79600000000.0,0.0,62566000000.0,0.0,0.0,0.0,13227000000.0,0.0,155393000000.0,67150000000.0,72968000000.0,0.0,0.0,21121000000.0,161239000000.0,0.0,72968000000.0,316632000000.0,-7837000000.0,0.0,108000000.0,83193000000.0,75066000000.0,-4487000000.0,0.0,146043000000.0,146043000000.0,0.0,462675000000.0,16138000000.0,140118000000.0,86230000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,AMZN,USD,0001018724,2022-02-04,2022-02-03 18:46:51,2021,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,36220000000.0,59829000000.0,96049000000.0,32891000000.0,32891000000.0,0.0,32640000000.0,0.0,0.0,161580000000.0,216363000000.0,15371000000.0,5107000000.0,20478000000.0,0.0,0.0,22128000000.0,258969000000.0,0.0,420549000000.0,78664000000.0,78664000000.0,0.0,51775000000.0,0.0,0.0,0.0,11827000000.0,0.0,142266000000.0,48744000000.0,67651000000.0,0.0,0.0,23643000000.0,140038000000.0,0.0,67651000000.0,282304000000.0,-1837000000.0,0.0,106000000.0,85915000000.0,55437000000.0,-1376000000.0,0.0,138245000000.0,138245000000.0,0.0,420549000000.0,59829000000.0,116395000000.0,80175000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,META,USD,0001326801,2026-01-29,2026-01-28 19:13:46,2025,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,35873000000.0,45719000000.0,81592000000.0,19769000000.0,19769000000.0,0.0,0.0,0.0,7361000000.0,108722000000.0,196804000000.0,24534000000.0,0.0,24534000000.0,27524000000.0,0.0,8437000000.0,257299000000.0,0.0,366021000000.0,8894000000.0,8894000000.0,0.0,30729000000.0,0.0,2213000000.0,21005000000.0,0.0,0.0,41836000000.0,58744000000.0,22940000000.0,0.0,21005000000.0,4253000000.0,106942000000.0,0.0,25153000000.0,148778000000.0,0.0,0.0,0.0,121179000000.0,95793000000.0,271000000.0,0.0,217243000000.0,217243000000.0,0.0,366021000000.0,73243000000.0,83897000000.0,48024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,META,USD,0001326801,2025-01-30,2025-01-29 20:00:50,2024,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,43889000000.0,33926000000.0,77815000000.0,16994000000.0,16994000000.0,0.0,0.0,0.0,5236000000.0,100045000000.0,136268000000.0,20654000000.0,915000000.0,21569000000.0,6070000000.0,0.0,12102000000.0,176009000000.0,0.0,276054000000.0,11125000000.0,7687000000.0,3438000000.0,8105000000.0,0.0,1942000000.0,9987000000.0,0.0,12424000000.0,33596000000.0,28826000000.0,18292000000.0,0.0,0.0,12703000000.0,59821000000.0,0.0,20234000000.0,93417000000.0,0.0,0.0,0.0,102506000000.0,83228000000.0,-3097000000.0,0.0,182637000000.0,182637000000.0,0.0,276054000000.0,39996000000.0,49060000000.0,5171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,META,USD,0001326801,2024-02-02,2024-02-01 19:39:02,2023,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,41862000000.0,23541000000.0,65403000000.0,16169000000.0,16169000000.0,0.0,0.0,0.0,3793000000.0,85365000000.0,109881000000.0,20654000000.0,788000000.0,21442000000.0,6141000000.0,0.0,6794000000.0,144258000000.0,0.0,229623000000.0,8504000000.0,4849000000.0,3655000000.0,8805000000.0,0.0,1623000000.0,3655000000.0,0.0,13028000000.0,31960000000.0,18385000000.0,17226000000.0,-6950000000.0,6950000000.0,8884000000.0,44495000000.0,0.0,18849000000.0,76455000000.0,0.0,0.0,0.0,82070000000.0,73253000000.0,-2155000000.0,0.0,153168000000.0,153168000000.0,0.0,229623000000.0,29682000000.0,37234000000.0,-4628000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,META,USD,0001326801,2023-02-02,2023-02-01 20:26:31,2022,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,14681000000.0,26057000000.0,40738000000.0,13466000000.0,13466000000.0,0.0,0.0,0.0,5345000000.0,59549000000.0,92191000000.0,20306000000.0,897000000.0,21203000000.0,6201000000.0,0.0,6583000000.0,126178000000.0,0.0,185727000000.0,8446000000.0,4990000000.0,3456000000.0,7716000000.0,0.0,1367000000.0,2339000000.0,0.0,9497000000.0,27026000000.0,9923000000.0,15301000000.0,-5490000000.0,5490000000.0,7764000000.0,32988000000.0,0.0,16668000000.0,60014000000.0,0.0,0.0,0.0,64799000000.0,64444000000.0,-3530000000.0,0.0,125713000000.0,125713000000.0,0.0,185727000000.0,32258000000.0,26591000000.0,11910000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,META,USD,0001326801,2022-02-03,2022-02-02 21:11:04,2021,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,16601000000.0,31397000000.0,47998000000.0,14039000000.0,14039000000.0,0.0,0.0,4480000000.0,149000000.0,66666000000.0,69964000000.0,19197000000.0,634000000.0,19831000000.0,6775000000.0,0.0,2751000000.0,99321000000.0,0.0,165987000000.0,6391000000.0,4083000000.0,2308000000.0,4646000000.0,0.0,1127000000.0,1256000000.0,561000000.0,8410000000.0,21135000000.0,0.0,12746000000.0,0.0,0.0,7227000000.0,19973000000.0,0.0,13873000000.0,41108000000.0,0.0,0.0,0.0,69761000000.0,55811000000.0,-693000000.0,0.0,124879000000.0,124879000000.0,0.0,165987000000.0,38172000000.0,13873000000.0,-2728000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-25,NVDA,USD,0001045810,2026-02-25,2026-02-25 16:42:19,2026,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,10605000000.0,51951000000.0,62556000000.0,38466000000.0,38466000000.0,0.0,21403000000.0,0.0,3180000000.0,125605000000.0,13250000000.0,20832000000.0,3306000000.0,24138000000.0,22251000000.0,13258000000.0,8301000000.0,81198000000.0,0.0,206803000000.0,12481000000.0,9812000000.0,2669000000.0,9239000000.0,999000000.0,372000000.0,0.0,1379000000.0,7693000000.0,32163000000.0,7469000000.0,2572000000.0,1193000000.0,1774000000.0,4339000000.0,17347000000.0,0.0,2944000000.0,49510000000.0,0.0,0.0,24000000.0,146973000000.0,10118000000.0,178000000.0,0.0,157293000000.0,157293000000.0,0.0,206803000000.0,74202000000.0,11412000000.0,807000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-26,NVDA,USD,0001045810,2025-02-26,2025-02-26 16:48:33,2025,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,8589000000.0,34621000000.0,43210000000.0,23065000000.0,23065000000.0,0.0,10080000000.0,0.0,3771000000.0,80126000000.0,8076000000.0,5188000000.0,807000000.0,5995000000.0,3387000000.0,10979000000.0,3038000000.0,31475000000.0,0.0,111601000000.0,7191000000.0,6310000000.0,881000000.0,8130000000.0,0.0,288000000.0,0.0,837000000.0,1601000000.0,18047000000.0,8463000000.0,1519000000.0,976000000.0,886000000.0,2383000000.0,14227000000.0,0.0,1807000000.0,32274000000.0,0.0,0.0,24000000.0,68038000000.0,11237000000.0,28000000.0,0.0,79327000000.0,79327000000.0,0.0,111601000000.0,38008000000.0,10270000000.0,1681000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28,NVDA,USD,0001045810,2024-02-21,2024-02-21 16:36:57,2024,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,7280000000.0,18704000000.0,25984000000.0,9999000000.0,9999000000.0,0.0,5282000000.0,0.0,3080000000.0,44345000000.0,5260000000.0,4430000000.0,1112000000.0,5542000000.0,1321000000.0,6081000000.0,3179000000.0,21383000000.0,0.0,65728000000.0,2995000000.0,2699000000.0,296000000.0,4780000000.0,1250000000.0,228000000.0,296000000.0,764000000.0,614000000.0,10631000000.0,8459000000.0,1119000000.0,573000000.0,462000000.0,1506000000.0,12119000000.0,0.0,1347000000.0,22750000000.0,0.0,0.0,25000000.0,29817000000.0,13109000000.0,27000000.0,0.0,42978000000.0,42978000000.0,0.0,65728000000.0,20025000000.0,11056000000.0,3776000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,NVDA,USD,0001045810,2023-02-24,2023-02-24 17:23:43,2023,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,3389000000.0,9907000000.0,13296000000.0,3827000000.0,3827000000.0,0.0,5159000000.0,0.0,791000000.0,23073000000.0,4845000000.0,4372000000.0,1676000000.0,6048000000.0,299000000.0,3396000000.0,3521000000.0,18109000000.0,0.0,41182000000.0,1660000000.0,1193000000.0,467000000.0,2946000000.0,1250000000.0,176000000.0,467000000.0,354000000.0,177000000.0,6563000000.0,9703000000.0,902000000.0,218000000.0,247000000.0,1448000000.0,12518000000.0,0.0,1078000000.0,19081000000.0,0.0,0.0,2000000.0,10171000000.0,11971000000.0,-43000000.0,0.0,22101000000.0,22101000000.0,0.0,41182000000.0,10206000000.0,12031000000.0,8642000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,NVDA,USD,0001045810,2022-03-18,2022-03-17 20:33:34,2022,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,balance-sheet-statement,balance-sheet-statement,1990000000.0,19218000000.0,21208000000.0,4650000000.0,4650000000.0,0.0,2605000000.0,366000000.0,0.0,28829000000.0,3607000000.0,4349000000.0,2339000000.0,6688000000.0,266000000.0,1222000000.0,3575000000.0,15358000000.0,0.0,44187000000.0,1915000000.0,1783000000.0,132000000.0,1605000000.0,0.0,144000000.0,132000000.0,300000000.0,371000000.0,4335000000.0,10946000000.0,741000000.0,202000000.0,245000000.0,1106000000.0,13240000000.0,0.0,885000000.0,17575000000.0,0.0,0.0,3000000.0,16235000000.0,10385000000.0,-11000000.0,0.0,26612000000.0,26612000000.0,0.0,44187000000.0,19484000000.0,11831000000.0,9841000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
